Family Name,Algo ID,Ratios of input parameter sizes,Time Complexity (Average),Exact Problem Statement?,Algorithm Name,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,"Transition Class",Year,Time Complexity (Worst Only),Randomized?,Approximate?,Exact?,Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Paper/Reference Link,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,n = 1000 value,n = 1000 scale,n = 10^6 value,n = 10^6 scale,n = 10^9 value,n = 10^9 scale,"Starting Complexity",Remarks,Papers for ratio evaluations,Family for Algorithm,Domains
61. The traveling-salesman problem,491,,O(V^2 E),1,Applegate et al. (2006),,,,0,0,2006,O(V^2 E),0,1,0,1,0,,0,0,https://www.jstor.org/stable/j.ctt7s8xg,,,,,,,,,,,1,,,,Combinatorics
61. The traveling-salesman problem,492,,O(V E^3),1,Johnson; D. S.; McGeoch; L. A. (1997),,,,0,0,1997,O(V E^3),0,1,0,1,0,,0,0,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.92.1635&rep=rep1&type=pdf,,,,,,,,,,,1,,,,Combinatorics
61. The traveling-salesman problem,493,,O(VElogV),1, Gutina; Gregory; Yeob; Anders; Zverovich; Alexey (2002),,,,0,0,2002,O(VElogV),0,1,0,1,0,,0,0,https://www.researchgate.net/publication/222408030_Traveling_Salesman_Should_not_be_Greedy_Domination_Analysis_of_Greedy-Type_Heuristics_for_the_TSP,,,,,,,,,,,1,,,,Combinatorics
61. The traveling-salesman problem,494,,O(VE),1,Rosenkrantz; D. J.; Stearns; R. E.; Lewis; P. M. 1974,,,,0,0,1974,O(VE),0,1,0,1,0,,0,0,http://www.cs.albany.edu/~res/tsp_sicomp_1977.pdf,,,,,,,,,,,1,,,,Combinatorics
61. The traveling-salesman problem,495,,O(VE),1,Lin–Kernighan,,,,0,0,1981,O(VE),0,1,0,1,0,,0,0,https://www.cs.princeton.edu/~bwk/btl.mirror/tsp.pdf,,,,,,,,,,,1,,,,Combinatorics
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",496,,O(4^(n^2)),1,5-point star Cramer's rule,,,,1,0,1945,O(4^(n^2)),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",497,,O(n^4),1,5-point Gauss elimination,,,,1,1->2,1945,O(n^4),0,0,1,0,0,,0,0,,,,,,1000000000000,Inf,1E+24,Inf,1E+36,Inf,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",498,,O(n^4 logn),1,5-point Gauss Seidel iteration,,,,0,0,1945,O(n^4 logn),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",499,,O(n^3 logn),1,5-point SOR iteration,,,,1,0,1954,O(n^3 logn),0,0,1,0,0,,0,0,,,,,,9965784285,Inf,1.99316E+19,Inf,2.98974E+28,Inf,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",500,,O(n^2 log^2n),1,5-point ADI iteration,,,,1,2->3,1955,O(n^2 log^2n),0,0,1,0,0,,0,0,,,,,,99316856.41,Inf,397267425633671,Inf,8.93852E+20,Inf,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",501,,n^3,1,9-point SOR iteration,,,,0,0,1956,n^3,0,0,1,0,0,,0,0,,,,,,1000000000,,,,,,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",502,,n^2 logn,1,9-point Tensor product,,,,1,0,1964,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,Inf,19931568569324,Inf,2.98974E+19,Inf,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",503,,n^2 logn,1,9-point ADI iteration,,,,0,0,1965,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,,,,,,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",504,,n^2 log^2 n,1,5-point FFT,,,,0,0,1965,n^2 log^2 n,0,0,1,0,0,,0,0,,,,,,99301225,,,,,,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",505,,n^2 logn,1,9-point ADI iteration + smooth guess,,,,0,0,1969,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,,,,,,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",506,,n^2 logn,1,5-point cyclic reduction,,,,0,0,1970,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,,,,,,1,,,,Numerical Analysis
"62. Two-dimensional elliptic partial differential equations
(Specific Poisson problem)",507,,n^2 logn,1,9-point FFT,,,,0,0,1978,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,,,,,,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",508,,O(4^(n^2)),1,5-point star Cramer's rule,,,,1,0,1945,O(4^(n^2)),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",509,,O(n^4),1,5-point Gauss elimination,,,,1,1->2,1945,O(n^4),0,0,1,0,0,,0,0,,,,,,1000000000000,Inf,1E+24,Inf,1E+36,Inf,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",510,,O(n^4 logn),1,5-point Gauss Seidel iteration,,,,0,0,1945,O(n^4 logn),0,0,1,0,0,,0,0,,,,,,9965784284660,,,,,,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",511,,O(n^3 logn),1,5-point SOR iteration,,,,1,0,1954,O(n^3 logn),0,0,1,0,0,,0,0,,,,,,9965784285,Inf,1.99316E+19,Inf,2.98974E+28,Inf,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",512,,O(n^2 log^2n),1,5-point ADI iteration,,,,1,2->3,1955,O(n^2 log^2n),0,0,1,0,0,,0,0,,,,,,99316856.41,Inf,397267425633671,Inf,8.93852E+20,Inf,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",513,,n^3,1,9-point SOR iteration,,,,0,0,1956,n^3,0,0,1,0,0,,0,0,,,,,,1000000000,,,,,,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",514,,n^2 logn,1,9-point Tensor product,,,,1,0,1964,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,Inf,19931568569324,Inf,2.98974E+19,Inf,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",515,,n^2 logn,1,9-point ADI iteration,,,,0,0,1965,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,,,,,,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",516,,n^2 log^2 n,1,5-point FFT,,,,0,0,1965,n^2 log^2 n,0,0,1,0,0,,0,0,,,,,,99301225,,,,,,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",517,,n^2 logn,1,9-point ADI iteration + smooth guess,,,,0,0,1969,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,,,,,,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",518,,n^2 logn,1,5-point cyclic reduction,,,,0,0,1970,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,,,,,,1,,,,Numerical Analysis
"63. Three-dimensional elliptic partial differential equations
(Specific Poisson problem)",519,,n^2 logn,1,9-point FFT,,,,0,0,1978,n^2 logn,0,0,1,0,0,,0,0,,,,,,9965784,,,,,,1,,,,Numerical Analysis
64. Delaunay triangulation,520,,O(n^2),1,Naive algorithm,1,1,,1,0,1934,O(n^2),0,0,1,0,0,,0,0,-,,,,,1000000,1,1000000000000,1,1E+18,1,4,,,,Combinatorics
64. Delaunay triangulation,521,,O(n^2),1,Flipping algorithm,,,,0,0,1999,O(n^2),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007/PL00009464,,,,,1000000,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,522,,O(nlogn),1,de Berg; Cheong,,,,0,0,2008,O(nlogn),0,0,1,0,0,,0,0,https://web.archive.org/web/20091028054315/http://www.cs.uu.nl/geobook/interpolation.pdf,,,,,9965,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,523,,O(nlogn),1,Bowyer–Watson algorithm,,,,0,0,1981,O(nlogn),0,0,1,0,0,,0,0,https://academic.oup.com/comjnl/article/24/2/167/338200,,,,,9965,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,524,,O(nlogn),1,Belloch 2006,,,,0,0,2006,O(nlogn),0,0,1,0,1,,0,0,https://web.archive.org/web/20180425231851/https://www.cs.cmu.edu/~ygu1/paper/SPAA16/Incremental.pdf,,,,,9965,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,525,,O(nlogn),1,Guibas; Stofli 1985,,,,0,0,1985,O(nlogn),0,0,1,0,0,,0,0,http://www.geom.uiuc.edu/~samuelp/del_project.html,,,,,9965,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,526,,O(nlogn),1,Fortune 1992,,,,0,0,1992,O(nlogn),0,0,1,0,0,,0,0,https://dl.acm.org/doi/10.1145/142675.142695,,,,,9965,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,527,,O(nlogn),1,Fortune 1987,,,,0,0,1987,O(nlogn),0,0,1,0,0,,0,0,http://www.wias-berlin.de/people/si/course/files/Fortune87-SweepLine-Voronoi.pdf,,,,,9965,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,528,,O(nlogn),1,Sinclair 2010,,,,0,0,2010,O(nlogn),0,0,1,0,0,,0,0,http://www.s-hull.org/paper/s_hull.pdf,,,,,9965,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,529,,O(nlogn),1,Dwyer 1987,,,,0,0,1987,O(nlogn),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007/BF01840356,,,,,9965,,,,,,4,,,,Combinatorics
64. Delaunay triangulation,530,,O(n log log n),1, Katajainen and M. Koppinen 1987,,,,1,4->5,1987,O(n log log n),0,0,1,0,0,,0,0,https://www.semanticscholar.org/paper/Constructing-Delaunay-triangulations-by-merging-in-Katajainen-Koppinen/b13059c096f37407ea680fec0e61e000f6407292,,,,,3316.983346,301.4787521,4316983.346,231643.2378,4901945847,204000621.6,4,,,,Combinatorics
64. Delaunay triangulation,531,,O(n),1,Drysdale; Su 1996,1,1,,1,5->6,1996,O(n),0,0,1,0,0,,0,0,https://web.archive.org/web/20120308043808/http://www.cs.berkeley.edu/~jrs/meshpapers/SuDrysdale.pdf,,,,,1000,1000,1000000,1000000,1000000000,1000000000,4,,,,Combinatorics
64. Delaunay triangulation,532,,O(n log log n),1,Dwyer 1987,,,,0,0,1987,O(n log log n),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007/BF02574694,,,,,3316.983346,301.4787521,4316983.346,231643.2378,4901945847,204000621.6,4,,,,Combinatorics
65. DE NOVO GENOME ASSEMBLY,533,,O(n^2),1,de Bruijn graph,,,,1,0,1994,O(n^2),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/7497130,,,,,1000000,1,1000000000000,1,1E+18,1,4,,,,Bioinformatics
65. DE NOVO GENOME ASSEMBLY,534,,O(n^2),1,overlap layout consensus,,,,0,0,1987,O(n^2),0,1,0,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Bioinformatics
65. DE NOVO GENOME ASSEMBLY,535,,O(nlogn),1,string graph,,,,1,4->5,1994,O(nlogn),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/7497129,,,,,9965,100.3512293,19931568.57,50171.66594,29897352854,33447777.3,4,,,,Bioinformatics
65. DE NOVO GENOME ASSEMBLY,536,,O(n),1,string graph with Ferragina–Manzini index,,,,1,5->6,2010,O(n),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2881401/pdf/btq217.pdf,,,,,1000,1000,1000000,1000000,1000000000,1000000000,4,,,,Bioinformatics
65. DE NOVO GENOME ASSEMBLY,537,,O(nlogn),1,greedy SEQAID,,,,0,0,1984,O(nlogn),0,1,0,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC321006/,,,,,9965,,,,,,4,,,,Bioinformatics
65. DE NOVO GENOME ASSEMBLY,538,,O(n^2),1,hybrid algorithm,,,,0,0,1999,O(n^2),0,0,1,0,0,,0,0,,,,,,1000000,,,,,,4,,,,Bioinformatics
66. The subset-sum problem,539,,O(2^n * n),1,Naive algorithm,,,,1,0,1940,O(2^n * n),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
66. The subset-sum problem,540,,O(2^(n/2) * n),1,Random Split Exponential algorithm,,,,1,0,1940,O(2^(n/2) * n),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
66. The subset-sum problem,541,,O(2^(n/2)),1,Horowitz and Sahni,,,,1,0,1974,O(2^(n/2)),0,0,1,0,0,,0,0,https://dl.acm.org/doi/10.1145/321812.321823,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
66. The subset-sum problem,542,,O(sN) (s is sum to find in set of N numbers),1,dynamic programming algorithm,,,,1,0,1956,O(sN) (s is sum to find in set of N numbers),0,0,1,0,0,,0,0,-,https://en.wikipedia.org/wiki/Subset_sum_problem,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
66. The subset-sum problem,543,,O(NC) (C is bounded by a constant),1,Psinger; 1999,,,,1,0,1999,O(NC) (C is bounded by a constant),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/abs/pii/S0196677499910349,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
66. The subset-sum problem,544,,O(s N^0.5),1,Koiliaris and Xu 2015,,,,1,0,2015,O(s N^0.5),0,0,1,0,0,,0,0,https://arxiv.org/abs/1507.02318,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
66. The subset-sum problem,545,,O(s),1,Bringmann 2017,,,,1,0,2017,O(s),1,0,1,0,0,,0,0,https://arxiv.org/abs/1610.04712,,,,,,,,,,,1,,,,Combinatorics
66. The subset-sum problem,546,,O(nt/logt),1,Pisinger 2003,,,,0,0,2003,O(nt/logt),0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
66. The subset-sum problem,547,,O(n' t),1,Faaland 1973,,,,0,0,1973,O(n' t),0,1,0,0,0,,0,0,https://doi.org/10.1287/opre.21.1.332,,,,,,,,,,,1,,,,Combinatorics
66. The subset-sum problem,548,,O(n' t),1,Pferschy 1999,,,,0,0,1999,O(n' t),0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
66. The subset-sum problem,549,,O(σ^(3/2)),1,Klinz 1999,,,,0,0,1999,O(σ^(3/2)),0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
66. The subset-sum problem,550,,O(n max(S)),1,Epstein 1997,,,,0,0,1997,O(n max(S)),0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
66. The subset-sum problem,551,,O(n max(S)),1,Serang 2014,,,,0,0,2014,O(n max(S)),0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
66. The subset-sum problem,552,,O(n max(S)),1,Serang 2015,,,,0,0,2015,O(n max(S)),0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
66. The subset-sum problem,553,,O(n^3 t),1,Lokshtanov ,,,,0,0,2010,O(n^3 t),0,1,0,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
67. dependency inference problem,554,,O(n^2 2^n p log p),1,Brute force algorithm,,,,1,0,1967,O(n^2 2^n p log p),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0166218X92900315,,,,,Inf,1,Inf,1,Inf,1,1,,,,Databases
67. dependency inference problem,555,,O(n 2^n p),1,Schlimmer; 1993,,,,1,0,1993,O(n 2^n p),0,0,1,0,0,,0,0,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.49.2038&rep=rep1&type=pdf,,,,,Inf,1,Inf,1,Inf,1,1,,,,Databases
68. BCNF Decomposition,556,"k:n
1:1",O(kn^2),1,Liu 1992,,,,1,0,1992,O(kn^2),0,0,1,0,0,,0,0,https://dl.acm.org/doi/abs/10.1016/0950-5849%2892%2990028-N,,,,,125000000,1,1.25E+17,1,1.25E+26,1,3,,,,Databases
69. 4NF decomposition,557,,O(n^3 dF),1,Tradu; Mirc 1967,,,,1,1->2,1967,O(n^3 dF),0,0,1,0,0,,0,0,,,,,,,,,,,,2,,,,Databases
69. 4NF decomposition,558,,O(n^3 F),1,Xu; Renio 1972,,,,1,0,1972,O(n^3 F),0,0,1,0,0,,0,0,,,,,,,,,,,,2,,,,Databases
69. 4NF decomposition,559,,O(n^2.56),1,Derek's Algorithm,,,,1,2->3,1983,O(n^2.56),0,0,1,0,0,,0,0,,,,,,,,,,,,2,,,,Databases
69. 4NF decomposition,560,,O(n^2),1,Russell et. al. 1989,,,,1,3->4,1989,O(n^2),0,0,1,0,0,,0,0,,,,,,,,,,,,2,,,,Databases
69. 4NF decomposition,561,,O(n^2),1,Maxwell 2000,,,,0,0,2000,O(n^2),0,0,1,0,0,,0,0,,,,,,,,,,,,2,,,,Databases
69. 4NF decomposition,562,,O(n^2),1,Derek's + Maxwell 2001,,,,0,0,2001,O(n^2),0,0,1,0,0,,0,0,,,,,,,,,,,,2,,,,Databases
69. 4NF decomposition,563,,O(2^n),1,Naive,,,,1,0,1956,O(2^n),0,0,1,0,0,,0,0,,,,,,,,,,,,2,,,,Databases
69. 4NF decomposition,564,,O(n^2),1,Trino 2004,,,,0,0,2004,O(n^2),0,0,1,0,0,,0,0,,,,,,,,,,,,2,,,,Databases
70. Discovering multivalued dependencies,565,,O(n^4 log^2 n),1,Men Hin Yan; Ada Wai-chee Fu 2001,,,,1,0,2001,O(n^4 log^2 n),0,0,1,0,0,,0,0,https://dblp.org/db/conf/cikm/cikm2001.html#YanF01,,,,,99316856408418,Inf,3.97267E+26,Inf,8.93852E+38,Inf,2,,,,Databases
70. Discovering multivalued dependencies,566,L=100,O(n^4.5 L),1,Räihä; Manilla,,,,1,1->2,1992,O(n^4.5 L),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0166218X92900315,,,,,3.16228E+15,Inf,1E+29,Inf,3.16228E+42,Inf,2,,,,Databases
70. Discovering multivalued dependencies,567,,O(4^n),1,Catriel Beeri Ronald Fagin John H. Howard 1977,,,,1,0,1977,O(4^n),0,0,1,0,0,,0,0,https://dl.acm.org/doi/10.1145/509404.509414,,,,,Inf,1,Inf,1,Inf,1,2,,,,Databases
71. Disk Scheduling,568,,O(n),1,FCFS,,,,1,0,1979,O(n),0,0,1,0,0,,0,0,-,https://en.wikipedia.org/wiki/FIFO_(computing_and_electronics),,,,1000,1,1000000,1,1000000000,1,6,,,,Operating Systems
71. Disk Scheduling,569,,O(n),1,SSTF,,,,0,0,1979,O(n),0,0,1,0,0,,0,0,-,https://en.wikipedia.org/wiki/Shortest_seek_first,,,,1000,,,,,,6,,,,Operating Systems
71. Disk Scheduling,570,,O(n),1,SCAN,,,,0,0,1979,O(n),0,0,1,0,0,,0,0,-,https://en.wikipedia.org/wiki/Elevator_algorithm,,,,1000,,,,,,6,,,,Operating Systems
71. Disk Scheduling,571,,O(n),1,LOOK,,,,0,0,1979,O(n),0,0,1,0,0,,0,0,-,http://courses.teresco.org/cs432_f02/lectures/17-files/17-files.html,,,,1000,,,,,,6,,,,Operating Systems
71. Disk Scheduling,572,,O(n),1,C-SCAN,,,,0,0,1979,O(n),0,0,1,0,0,,0,0,-,http://courses.teresco.org/cs432_f02/lectures/17-files/17-files.html,,,,1000,,,,,,6,,,,Operating Systems
71. Disk Scheduling,573,,O(n),1,C-LOOK,,,,0,0,1979,O(n),0,0,1,0,0,,0,0,-,http://www.cs.nuim.ie/~dkelly/CS240-05/Disk%20Scheduling.htm,,,,1000,,,,,,6,,,,Operating Systems
72. The vertex-cover problem,574,,O(2^k n^O(1)),1,Brute force,,,,1,0,1940,O(2^k n^O(1)),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
72. The vertex-cover problem,575,,O(kn + 2^k k^(2k + 2)),1,Sam Buss ,,,,1,0,1993,O(kn + 2^k k^(2k + 2)),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
72. The vertex-cover problem,576,,O(kn + 1.286^k),1,Chen; I. Kanj; and W. Jia. 2001,,,,0,0,2001,O(kn + 1.286^k),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
72. The vertex-cover problem,577,,O(1.2745^k k^4 + kn),1,Chandran and F. Grandoni 2004,,,,0,0,2004,O(1.2745^k k^4 + kn),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
72. The vertex-cover problem,578,,O(1.2738^k+ kn),1,Chen; I. Kanj; and W. Jia. 2006,,,,0,0,2006,O(1.2738^k+ kn),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
72. The vertex-cover problem,579,,O(1.2738^k+ kn),1,J. Chen; L. Liu; and W. Jia. 2000,,,,1,0,2000,O(1.2738^k+ kn),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
72. The vertex-cover problem,580,,O(kn + (1.324718)^k * k^2),1,Balasubramanian; Fellows 1996,,,,1,0,1996,O(kn + (1.324718)^k * k^2),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
72. The vertex-cover problem,581,,O(3^k n),1,Papadimitriou and M Yannakakis 1996,,,,0,0,1996,O(3^k n),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
72. The vertex-cover problem,582,,O(kn + 1.29175^k k^2).,1,NiedermeierPeter Rossmanith 1999,,,,1,0,1999,O(kn + 1.29175^k k^2).,0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Combinatorics
72. The vertex-cover problem,583,,O(kn + 1.31951^k k^2),1,Downey 1998,,,,1,0,1998,O(kn + 1.31951^k k^2),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
73. Parsing,584,G=100,O(n^3 * |G|),1,Cocke–Younger–Kasami algorithm,,,,1,0,1968,O(n^3 * |G|),0,0,1,0,0,,0,0,https://www.bibsonomy.org/bibtex/2d603583e84a02ed5e9b4516df2a68c3a/nlp,,,,,100000000000,1,1E+20,1,1E+29,1,3,,,,
73. Parsing,585,,O(n^2.38 * |G|),1,Valiant 1975,,,,1,0,1975,O(n^2.38 * |G|),0,0,1,0,0,,0,0,https://linkinghub.elsevier.com/retrieve/pii/S0022000075800468,,,,,1380384265,72.44359601,1.90546E+16,5248.074602,2.63027E+23,380189.3963,3,,,,
73. Parsing,586,,O(n^3),1,Earley parser,,,,1,0,1968,O(n^3),0,0,1,0,0,,0,0,http://reports-archive.adm.cs.cmu.edu/anon/anon/usr/ftp/scan/CMU-CS-68-earley.pdf,,,,,1000000000,100,1E+18,100,1E+27,100,3,,,,
73. Parsing,587,,O(n^3),1,GLR parser,,,,0,0,1974,O(n^3),0,0,1,0,0,,0,0,https://link.springer.com/chapter/10.1007%2F978-3-662-21545-6_18,,,,,1000000000,,,,,,3,,,,
74. Finding Frequent Item sets,588,,O(2^n),1,A-Priori algorithm,,,,1,0,1994,O(2^n),0,0,1,0,0,,0,0,http://www.vldb.org/conf/1994/P487.PDF,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
74. Finding Frequent Item sets,589,,O(2^n),1,The Algorithm of Park; Chen; and Yu,,,,0,0,2000,O(2^n),0,0,1,0,0,,0,0,,,,,,Inf,,,,,,1,,,,Combinatorics
74. Finding Frequent Item sets,590,,O(2^n),1,The Multistage Algorithm,,,,0,0,2000,O(2^n),0,0,1,0,0,,0,0,,,,,,Inf,,,,,,1,,,,Combinatorics
74. Finding Frequent Item sets,591,,O(2^n),1,The Multihash Algorithm,,,,0,0,2004,O(2^n),0,0,1,0,0,,0,0,,,,,,Inf,,,,,,1,,,,Combinatorics
75. Lossy compression,592,,O(n^2 log^3 n),1,Gupta; Verdu 2009,,,,0,0,2009,O(n^2 log^3 n),0,0,1,0,0,,0,0,,,,,,,,,,,,1,,,,Image Processing
75. Lossy compression,593,,O(n^3),1,Discrete Cosine Transform,,,,1,1->3,1974,O(n^3),0,0,1,0,0,,0,0,,,,,,1000000000,Inf,1E+18,Inf,1E+27,Inf,1,,,,Image Processing
75. Lossy compression,594,,O(n^2),1,Maneva and M. J. Wainwright 2005,,,,0,0,2005,O(n^2),0,0,1,0,0,,0,0,,,,,,1000000,,,,,,1,,,,Image Processing
75. Lossy compression,595,,O(n^2),1, Ciliberti; M´ezard 2005,,,,1,3->4,2005,O(n^2),0,0,1,0,0,,0,0,https://arxiv.org/abs/cond-mat/0504509,,,,,1000000,Inf,1000000000000,Inf,1E+18,Inf,1,,,,Image Processing
75. Lossy compression,596,,O(n*2^n),1,Brute force,,,,1,0,1940,O(n*2^n),0,0,1,0,0,,0,0,,,,,,Inf,1,Inf,1,Inf,1,1,,,,Image Processing
75. Lossy compression,597,,O(n*2^n),1,Matsunaga; Yamamoto,,,,0,0,2003,O(n*2^n),0,0,1,0,0,,0,0,,,,,,Inf,,,,,,1,,,,Image Processing
75. Lossy compression,598,,O(n*2^n),1,Sun; M. Shao; J. Chen; K. Wong; and X. Wu,,,,0,0,2010,O(n*2^n),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/5474629/,,,,,Inf,,,,,,1,,,,Image Processing
75. Lossy compression,599,,O(n*2^n),1,Miyake 2006,,,,0,0,2006,O(n*2^n),0,0,1,0,0,,0,0,https://www.semanticscholar.org/paper/Lossy-Data-Compression-over-Zq-by-LDPC-Code-Miyake/652f0438118898b63126f7261ec4cd2002ff0e0b,,,,,Inf,,,,,,1,,,,Image Processing
75. Lossy compression,600,,O(n*2^n),1,Martinian and M. J. Wainwright 2006,,,,0,0,2006,O(n*2^n),0,0,1,0,0,,0,0,https://arxiv.org/abs/cs/0602046,,,,,Inf,,,,,,1,,,,Image Processing
75. Lossy compression,601,,O(n),1,Jalali and T. Weissman 2008,,,,1,4->6,2008,O(n),0,0,1,0,0,,0,0,https://web.stanford.edu/~tsachy/pdf_files/Lossy%20Source%20Coding%20via%20Markov%20Chain%20Monte%20Carlo.pdf,,,,,1000,Inf,1000000,Inf,1000000000,Inf,1,,,,Image Processing
75. Lossy compression,602,,O(n),1,Jalali; A. Montanari; and T. Weissman 2010,,,,0,0,2010,O(n),0,0,1,0,0,,0,0,https://authors.library.caltech.edu/17983/1/Jalali2010p7459Ieee_T_Inform_Theory.pdf,,,,,1000,,,,,,1,,,,Image Processing
75. Lossy compression,603,,O(nlogn),1,Korada and R. Urbanke;,,,,0,0,2010,O(nlogn),0,0,1,0,0,,0,0,https://arxiv.org/pdf/0903.0307.pdf,,,,,9965,,,,,,1,,,,Image Processing
